age,age_group,sex,region,urban_rural,education,income_pc,income_level,has_child,marital_class
35,30-35,Nam,Nam,Đô thị,≤THPT,4004.0785099086097,mid,0,0
18,18-24,Nam,Nam,Đô thị,ĐH,1595.2546364271172,low,0,0
19,18-24,Nam,Bắc,Nông thôn,CĐ,2404.065961285032,low,0,1
31,30-35,Nữ,Bắc,Đô thị,≤THPT,1696.3964525508281,low,0,0
35,30-35,Nam,Bắc,Nông thôn,CĐ,1701.8552874689944,low,0,0
33,30-35,Nam,Trung,Đô thị,ĐH,1843.785569522896,low,1,1
27,25-29,Nam,Bắc,Nông thôn,≤THPT,2591.0843183175148,mid,0,0
18,18-24,Nữ,Bắc,Nông thôn,≤THPT,1490.6249990306753,low,0,0
27,25-29,Nam,Nam,Đô thị,≤THPT,6257.892058223075,high,0,0
19,18-24,Nữ,Bắc,Đô thị,CĐ,2507.387793238992,mid,0,0
29,25-29,Nữ,Bắc,Đô thị,≤THPT,3528.126647993619,mid,0,0
35,30-35,Nữ,Nam,Nông thôn,≤THPT,3374.867110741824,mid,0,0
31,30-35,Nam,Bắc,Đô thị,CĐ,26560.45628012818,high,0,0
31,30-35,Nữ,Nam,Nông thôn,ĐH,2497.9475942195522,mid,0,0
24,18-24,Nam,Bắc,Đô thị,≤THPT,3320.0459752538777,mid,0,0
29,25-29,Nam,Bắc,Đô thị,≤THPT,3680.265549222358,mid,1,0
20,18-24,Nữ,Nam,Đô thị,≤THPT,4499.647372687631,high,0,0
21,18-24,Nữ,Nam,Đô thị,≤THPT,1961.1132445823189,low,0,0
27,25-29,Nữ,Nam,Nông thôn,>ĐH,4095.5713608108567,high,1,0
23,18-24,Nam,Bắc,Đô thị,≤THPT,8257.74558840769,high,0,0
26,25-29,Nữ,Trung,Đô thị,≤THPT,3576.8846441971596,mid,0,0
20,18-24,Nữ,Nam,Nông thôn,ĐH,3934.072684143202,mid,0,0
34,30-35,Nam,Trung,Đô thị,≤THPT,3469.594190430894,mid,0,0
18,18-24,Nam,Trung,Nông thôn,ĐH,7695.732306509258,high,0,0
28,25-29,Nữ,Nam,Đô thị,CĐ,2827.0076401548445,mid,0,0
23,18-24,Nam,Bắc,Nông thôn,ĐH,5535.159149369502,high,0,0
23,18-24,Nam,Bắc,Nông thôn,≤THPT,9357.10581896777,high,0,0
32,30-35,Nam,Bắc,Nông thôn,≤THPT,3047.7845265135206,mid,0,0
25,25-29,Nữ,Bắc,Đô thị,≤THPT,3265.0690851695235,mid,0,0
26,25-29,Nam,Bắc,Đô thị,>ĐH,2600.618391799454,mid,0,0
33,30-35,Nữ,Bắc,Nông thôn,ĐH,4304.227044499694,high,0,0
19,18-24,Nữ,Nam,Đô thị,≤THPT,3885.105175147421,mid,0,0
21,18-24,Nữ,Nam,Nông thôn,ĐH,7084.7913761850605,high,0,0
26,25-29,Nam,Bắc,Nông thôn,ĐH,4158.409327028691,high,0,0
22,18-24,Nữ,Nam,Đô thị,≤THPT,3488.843996142894,mid,0,0
18,18-24,Nam,Trung,Đô thị,ĐH,10911.491121500427,high,0,0
33,30-35,Nữ,Bắc,Đô thị,≤THPT,4412.387114700648,high,0,1
32,30-35,Nam,Bắc,Đô thị,≤THPT,2893.507512190721,mid,0,0
28,25-29,Nữ,Trung,Đô thị,>ĐH,3923.9960761390985,mid,0,0
21,18-24,Nữ,Trung,Đô thị,ĐH,2613.2488810574173,mid,0,0
23,18-24,Nam,Trung,Đô thị,≤THPT,4572.875406206769,high,0,0
34,30-35,Nữ,Nam,Đô thị,≤THPT,7006.083645110115,high,0,1
35,30-35,Nam,Nam,Nông thôn,≤THPT,2007.065445647395,low,1,0
21,18-24,Nữ,Nam,Đô thị,CĐ,2177.5097080657806,low,0,0
27,25-29,Nam,Bắc,Nông thôn,>ĐH,2515.1962880699125,mid,0,0
33,30-35,Nữ,Trung,Nông thôn,CĐ,2186.5197086201138,low,0,0
22,18-24,Nữ,Nam,Nông thôn,CĐ,4115.9083766887525,high,0,0
33,30-35,Nữ,Nam,Đô thị,ĐH,7171.32880465137,high,0,0
27,25-29,Nam,Nam,Đô thị,≤THPT,9496.453717339476,high,0,0
19,18-24,Nữ,Bắc,Đô thị,CĐ,4103.625306230703,high,0,0
26,25-29,Nam,Bắc,Nông thôn,ĐH,5729.799236796457,high,0,0
26,25-29,Nữ,Trung,Nông thôn,≤THPT,2720.662357078487,mid,0,1
32,30-35,Nam,Nam,Nông thôn,≤THPT,2148.766192516665,low,1,1
29,25-29,Nam,Bắc,Nông thôn,CĐ,1408.7866451553643,low,0,0
18,18-24,Nam,Nam,Nông thôn,≤THPT,2487.1337912786985,mid,0,0
20,18-24,Nữ,Nam,Nông thôn,≤THPT,1945.3382754612971,low,0,0
28,25-29,Nam,Nam,Đô thị,CĐ,3257.246301780298,mid,0,0
30,30-35,Nam,Bắc,Nông thôn,≤THPT,2337.5207741176487,low,1,0
24,18-24,Nam,Trung,Đô thị,ĐH,5598.2166886859,high,0,0
24,18-24,Nữ,Trung,Nông thôn,ĐH,2635.1295850351107,mid,0,0
27,25-29,Nữ,Nam,Nông thôn,≤THPT,5158.144117142231,high,0,1
35,30-35,Nữ,Bắc,Đô thị,ĐH,2973.942245482933,mid,0,1
28,25-29,Nữ,Nam,Đô thị,ĐH,3384.4125266768715,mid,0,0
35,30-35,Nam,Bắc,Nông thôn,ĐH,5589.323345088821,high,0,0
19,18-24,Nữ,Bắc,Nông thôn,ĐH,5009.7258762242745,high,0,1
19,18-24,Nam,Bắc,Nông thôn,≤THPT,1533.442517818892,low,0,0
23,18-24,Nữ,Trung,Nông thôn,≤THPT,3503.4422377108413,mid,0,0
31,30-35,Nam,Nam,Đô thị,ĐH,4238.517880273384,high,0,0
24,18-24,Nam,Bắc,Nông thôn,≤THPT,1537.1175417660738,low,0,0
26,25-29,Nam,Bắc,Nông thôn,ĐH,860.6450406907201,low,0,0
25,25-29,Nữ,Trung,Nông thôn,ĐH,1525.3651507085453,low,0,0
20,18-24,Nam,Trung,Đô thị,CĐ,3392.752720613623,mid,0,0
24,18-24,Nam,Trung,Nông thôn,≤THPT,2120.656149938417,low,0,0
18,18-24,Nữ,Trung,Nông thôn,≤THPT,2393.6320231966993,low,0,0
21,18-24,Nữ,Nam,Đô thị,CĐ,12465.62487562763,high,0,0
31,30-35,Nam,Nam,Đô thị,ĐH,5984.881227642699,high,0,0
25,25-29,Nam,Bắc,Nông thôn,ĐH,8142.509094399458,high,0,0
28,25-29,Nữ,Bắc,Nông thôn,CĐ,5429.233755630613,high,0,0
24,18-24,Nam,Bắc,Nông thôn,ĐH,3326.899558637575,mid,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,1098.2450510903589,low,0,0
31,30-35,Nam,Bắc,Nông thôn,ĐH,4311.432273461222,high,0,0
35,30-35,Nữ,Bắc,Đô thị,≤THPT,6617.772549133086,high,1,0
20,18-24,Nữ,Nam,Đô thị,≤THPT,849.9002624027397,low,0,0
20,18-24,Nam,Bắc,Đô thị,≤THPT,3572.055996359508,mid,0,0
28,25-29,Nữ,Bắc,Đô thị,≤THPT,4657.513804404257,high,0,0
29,25-29,Nam,Trung,Nông thôn,≤THPT,1509.9030797802961,low,0,1
32,30-35,Nữ,Trung,Nông thôn,ĐH,5514.418604365747,high,0,0
28,25-29,Nữ,Bắc,Nông thôn,≤THPT,1312.4076613740601,low,0,0
21,18-24,Nam,Nam,Đô thị,ĐH,3424.743161924905,mid,0,0
27,25-29,Nữ,Bắc,Đô thị,ĐH,2106.090817748776,low,0,0
30,30-35,Nữ,Nam,Nông thôn,ĐH,2765.2517897345774,mid,0,1
20,18-24,Nam,Trung,Đô thị,ĐH,1669.40287528932,low,0,0
31,30-35,Nam,Trung,Nông thôn,≤THPT,4513.479992797221,high,0,0
18,18-24,Nữ,Nam,Nông thôn,CĐ,4038.4385186298623,high,0,0
34,30-35,Nữ,Bắc,Nông thôn,≤THPT,4240.9166762412315,high,0,1
19,18-24,Nam,Bắc,Đô thị,>ĐH,4690.1416632567525,high,0,0
19,18-24,Nữ,Bắc,Nông thôn,ĐH,1329.1173399732138,low,0,0
34,30-35,Nam,Bắc,Đô thị,≤THPT,1749.7801802724994,low,1,0
34,30-35,Nữ,Nam,Đô thị,≤THPT,3315.5694593828866,mid,0,0
34,30-35,Nữ,Bắc,Nông thôn,ĐH,2340.886167262132,low,0,0
30,30-35,Nữ,Bắc,Đô thị,≤THPT,828.5841300441751,low,0,0
35,30-35,Nam,Bắc,Đô thị,>ĐH,8897.64739357006,high,0,0
29,25-29,Nam,Nam,Nông thôn,≤THPT,2929.1618820955155,mid,1,0
22,18-24,Nữ,Bắc,Nông thôn,≤THPT,3822.918691543642,mid,0,0
22,18-24,Nữ,Nam,Nông thôn,≤THPT,2232.5044977868533,low,1,1
32,30-35,Nam,Nam,Nông thôn,≤THPT,3253.6724122013143,mid,0,1
22,18-24,Nam,Trung,Nông thôn,≤THPT,2166.6346546142026,low,0,0
21,18-24,Nam,Bắc,Đô thị,≤THPT,3845.148086183571,mid,0,0
30,30-35,Nữ,Nam,Đô thị,≤THPT,3423.952939210507,mid,0,0
26,25-29,Nữ,Trung,Nông thôn,ĐH,1448.9427865427167,low,0,1
22,18-24,Nữ,Trung,Đô thị,≤THPT,1624.2466320268206,low,0,1
33,30-35,Nữ,Nam,Đô thị,CĐ,2099.783419235235,low,0,0
35,30-35,Nam,Bắc,Đô thị,ĐH,4618.219019679056,high,0,0
20,18-24,Nam,Bắc,Đô thị,≤THPT,2703.0256536495926,mid,0,0
19,18-24,Nam,Nam,Đô thị,CĐ,1075.8459365612096,low,0,0
23,18-24,Nam,Trung,Đô thị,≤THPT,2252.471881804769,low,0,0
28,25-29,Nữ,Trung,Nông thôn,ĐH,2116.420271110954,low,0,0
27,25-29,Nam,Nam,Nông thôn,CĐ,2972.229134063269,mid,0,0
23,18-24,Nam,Trung,Nông thôn,≤THPT,4551.902595010512,high,0,1
24,18-24,Nữ,Nam,Nông thôn,CĐ,3760.615871397465,mid,0,0
34,30-35,Nữ,Bắc,Đô thị,≤THPT,1392.959999399436,low,0,0
19,18-24,Nam,Bắc,Nông thôn,≤THPT,882.7586045001505,low,0,0
24,18-24,Nam,Nam,Nông thôn,>ĐH,5391.998275793283,high,0,0
34,30-35,Nữ,Nam,Nông thôn,ĐH,5340.0138407769155,high,0,0
27,25-29,Nữ,Bắc,Nông thôn,≤THPT,4719.20735259314,high,0,0
21,18-24,Nam,Bắc,Đô thị,≤THPT,2958.8165983782715,mid,0,1
30,30-35,Nữ,Trung,Đô thị,CĐ,2010.052890958325,low,0,1
29,25-29,Nam,Bắc,Nông thôn,ĐH,5820.374059070758,high,0,1
26,25-29,Nữ,Bắc,Nông thôn,ĐH,1615.207295158428,low,0,1
19,18-24,Nữ,Nam,Đô thị,CĐ,1322.2095911331048,low,0,0
32,30-35,Nữ,Bắc,Nông thôn,≤THPT,8310.359384264539,high,0,1
27,25-29,Nữ,Trung,Đô thị,CĐ,3448.883514881053,mid,0,1
19,18-24,Nữ,Bắc,Nông thôn,≤THPT,4559.677351577108,high,0,0
30,30-35,Nữ,Trung,Nông thôn,CĐ,4487.523269388166,high,1,1
22,18-24,Nam,Nam,Đô thị,CĐ,2433.8670859611493,mid,0,0
34,30-35,Nam,Bắc,Đô thị,ĐH,2984.336753415887,mid,0,0
34,30-35,Nam,Nam,Nông thôn,≤THPT,1258.4814101322117,low,0,1
25,25-29,Nam,Nam,Đô thị,CĐ,2722.1713917194975,mid,0,0
19,18-24,Nam,Bắc,Đô thị,≤THPT,3643.461768174767,mid,0,0
21,18-24,Nữ,Nam,Nông thôn,>ĐH,4091.052601814968,high,0,0
18,18-24,Nữ,Bắc,Nông thôn,>ĐH,8035.455266028231,high,0,0
26,25-29,Nam,Bắc,Nông thôn,CĐ,3464.5658450953324,mid,0,0
33,30-35,Nữ,Bắc,Nông thôn,≤THPT,1901.9206914298154,low,0,0
35,30-35,Nữ,Nam,Nông thôn,ĐH,5433.888269432307,high,0,0
30,30-35,Nữ,Bắc,Nông thôn,ĐH,7628.550864185259,high,1,1
31,30-35,Nam,Nam,Nông thôn,ĐH,1449.662734707409,low,0,0
31,30-35,Nam,Nam,Nông thôn,ĐH,2034.6584043328987,low,0,0
34,30-35,Nữ,Nam,Nông thôn,CĐ,1194.9362306209841,low,1,0
20,18-24,Nam,Nam,Nông thôn,≤THPT,3331.64552664371,mid,0,1
33,30-35,Nữ,Trung,Đô thị,ĐH,3433.096146261056,mid,0,0
33,30-35,Nữ,Nam,Nông thôn,≤THPT,1819.066041307312,low,1,0
33,30-35,Nữ,Trung,Đô thị,CĐ,4510.812385503932,high,0,0
32,30-35,Nam,Nam,Đô thị,≤THPT,1359.1930006440857,low,0,0
24,18-24,Nữ,Bắc,Nông thôn,≤THPT,2651.5327787653687,mid,0,0
23,18-24,Nữ,Trung,Nông thôn,≤THPT,651.9334691767227,low,0,0
34,30-35,Nữ,Nam,Nông thôn,≤THPT,2288.288345958997,low,0,0
21,18-24,Nam,Nam,Nông thôn,CĐ,16809.205913947477,high,0,0
33,30-35,Nữ,Nam,Nông thôn,≤THPT,1483.6733248396754,low,0,0
24,18-24,Nữ,Nam,Nông thôn,≤THPT,2934.2968839146997,mid,0,0
18,18-24,Nam,Bắc,Đô thị,≤THPT,6642.020574919274,high,0,0
19,18-24,Nữ,Bắc,Nông thôn,CĐ,1602.0374276228986,low,0,0
32,30-35,Nam,Nam,Đô thị,CĐ,2365.4198962779024,low,0,0
29,25-29,Nữ,Bắc,Đô thị,≤THPT,2520.23288826992,mid,0,0
30,30-35,Nam,Bắc,Nông thôn,CĐ,1925.210547446987,low,0,0
18,18-24,Nữ,Bắc,Đô thị,ĐH,4799.629227236276,high,0,0
34,30-35,Nữ,Bắc,Đô thị,≤THPT,3222.3557701552204,mid,1,1
29,25-29,Nam,Bắc,Nông thôn,ĐH,1955.1437491680927,low,0,0
24,18-24,Nữ,Nam,Nông thôn,CĐ,1718.393392928164,low,0,0
22,18-24,Nam,Bắc,Đô thị,≤THPT,1433.0013875376744,low,0,0
23,18-24,Nữ,Nam,Nông thôn,CĐ,7709.6118311633345,high,0,0
20,18-24,Nữ,Bắc,Nông thôn,≤THPT,2960.7890883847995,mid,0,0
26,25-29,Nam,Bắc,Nông thôn,ĐH,2687.8379132844216,mid,0,0
22,18-24,Nam,Trung,Nông thôn,CĐ,3624.445086275318,mid,0,0
25,25-29,Nam,Bắc,Đô thị,CĐ,5310.651697457371,high,0,0
27,25-29,Nữ,Bắc,Nông thôn,ĐH,2878.2752101907286,mid,0,0
25,25-29,Nam,Bắc,Nông thôn,ĐH,6164.415234662571,high,0,0
23,18-24,Nữ,Bắc,Đô thị,≤THPT,914.8447563888129,low,0,0
34,30-35,Nữ,Bắc,Nông thôn,ĐH,5723.8171355670665,high,0,0
34,30-35,Nam,Trung,Nông thôn,ĐH,8056.792272446744,high,0,0
24,18-24,Nam,Nam,Đô thị,ĐH,2432.3230981663532,mid,0,0
34,30-35,Nữ,Nam,Đô thị,CĐ,4625.250585744132,high,0,0
31,30-35,Nữ,Bắc,Đô thị,≤THPT,3718.2357951966237,mid,0,1
27,25-29,Nam,Nam,Đô thị,≤THPT,2427.9208384613657,low,0,0
26,25-29,Nữ,Nam,Đô thị,≤THPT,1284.935607615066,low,0,0
26,25-29,Nam,Bắc,Nông thôn,>ĐH,4751.698117881777,high,0,0
34,30-35,Nam,Trung,Nông thôn,CĐ,1688.556357512179,low,1,0
24,18-24,Nam,Nam,Nông thôn,≤THPT,3730.6011252672038,mid,0,0
27,25-29,Nữ,Nam,Đô thị,CĐ,8341.352799242171,high,0,0
21,18-24,Nữ,Bắc,Đô thị,≤THPT,2560.1072248917235,mid,0,0
18,18-24,Nam,Bắc,Đô thị,CĐ,5580.681365442776,high,0,0
33,30-35,Nam,Nam,Nông thôn,CĐ,3786.9604110628065,mid,0,1
21,18-24,Nữ,Bắc,Đô thị,ĐH,3691.5738491174134,mid,0,0
22,18-24,Nam,Trung,Nông thôn,CĐ,2338.9301862024113,low,0,0
20,18-24,Nữ,Nam,Nông thôn,≤THPT,1712.2685569138728,low,0,1
33,30-35,Nữ,Bắc,Nông thôn,≤THPT,2942.208342732526,mid,0,1
32,30-35,Nữ,Nam,Nông thôn,≤THPT,2870.3748823794854,mid,1,0
19,18-24,Nữ,Trung,Nông thôn,≤THPT,7062.444302018543,high,0,0
35,30-35,Nam,Nam,Đô thị,≤THPT,1679.3702597473173,low,0,0
23,18-24,Nam,Trung,Nông thôn,CĐ,5277.518429763715,high,0,0
20,18-24,Nữ,Trung,Nông thôn,ĐH,3087.381543944376,mid,0,0
27,25-29,Nữ,Nam,Nông thôn,≤THPT,2548.822361033347,mid,0,0
19,18-24,Nam,Nam,Nông thôn,CĐ,2703.1412714787207,mid,0,0
27,25-29,Nam,Trung,Đô thị,ĐH,4232.522372462281,high,0,0
33,30-35,Nữ,Bắc,Nông thôn,≤THPT,3592.896162581775,mid,0,0
24,18-24,Nam,Bắc,Đô thị,ĐH,4262.657071543679,high,0,0
23,18-24,Nữ,Nam,Nông thôn,≤THPT,1137.3943846655777,low,0,0
18,18-24,Nam,Nam,Đô thị,≤THPT,7009.853088849119,high,0,0
30,30-35,Nữ,Bắc,Nông thôn,≤THPT,1065.6599764170833,low,0,0
21,18-24,Nữ,Bắc,Nông thôn,≤THPT,3541.0681689368243,mid,0,0
20,18-24,Nam,Trung,Nông thôn,≤THPT,4556.761829544913,high,0,0
22,18-24,Nữ,Trung,Nông thôn,ĐH,2852.3760836877186,mid,0,0
33,30-35,Nữ,Bắc,Nông thôn,ĐH,1924.7672331314072,low,0,0
24,18-24,Nữ,Trung,Nông thôn,≤THPT,2017.7299947730776,low,0,0
27,25-29,Nam,Bắc,Đô thị,≤THPT,1991.993236415715,low,1,0
23,18-24,Nữ,Nam,Đô thị,≤THPT,6484.013490553314,high,0,0
20,18-24,Nữ,Trung,Đô thị,≤THPT,1888.5661687799313,low,0,0
21,18-24,Nam,Bắc,Đô thị,≤THPT,2890.4371961598563,mid,0,0
20,18-24,Nữ,Nam,Nông thôn,ĐH,1192.5915628777764,low,0,0
21,18-24,Nữ,Bắc,Nông thôn,>ĐH,7191.438703434398,high,0,0
32,30-35,Nam,Nam,Đô thị,CĐ,2820.9121765456402,mid,1,1
26,25-29,Nữ,Bắc,Nông thôn,ĐH,1664.4344872183447,low,1,1
34,30-35,Nam,Trung,Nông thôn,≤THPT,4027.6485028800525,high,1,1
20,18-24,Nam,Bắc,Nông thôn,≤THPT,1501.4382807103532,low,0,0
30,30-35,Nam,Trung,Đô thị,CĐ,1575.7013891938727,low,0,0
23,18-24,Nữ,Nam,Đô thị,CĐ,1847.8200073296189,low,0,0
18,18-24,Nam,Bắc,Nông thôn,ĐH,3900.4750722686153,mid,0,1
27,25-29,Nữ,Nam,Nông thôn,ĐH,4737.408128251278,high,0,0
28,25-29,Nam,Trung,Nông thôn,CĐ,3204.012008977607,mid,0,0
22,18-24,Nữ,Trung,Đô thị,≤THPT,2621.7774390596473,mid,0,1
22,18-24,Nữ,Nam,Nông thôn,≤THPT,5139.892543241595,high,0,1
32,30-35,Nữ,Bắc,Nông thôn,ĐH,1981.8525532643423,low,0,1
34,30-35,Nữ,Bắc,Nông thôn,CĐ,2833.003091430328,mid,0,0
35,30-35,Nữ,Nam,Đô thị,ĐH,8033.835282491637,high,1,1
19,18-24,Nữ,Nam,Nông thôn,≤THPT,2606.5249385039215,mid,0,0
33,30-35,Nữ,Nam,Đô thị,CĐ,3947.6254158281636,mid,0,1
21,18-24,Nữ,Bắc,Nông thôn,CĐ,2649.841969246474,mid,0,0
24,18-24,Nữ,Nam,Đô thị,CĐ,2483.2430105341123,mid,0,0
25,25-29,Nữ,Nam,Nông thôn,CĐ,2129.7136154099403,low,0,0
24,18-24,Nam,Nam,Đô thị,≤THPT,2867.608465012368,mid,0,0
30,30-35,Nữ,Trung,Đô thị,≤THPT,2489.593824139956,mid,0,0
30,30-35,Nữ,Bắc,Đô thị,CĐ,4144.041855303085,high,0,0
22,18-24,Nữ,Bắc,Đô thị,ĐH,4087.593251051872,high,0,0
29,25-29,Nữ,Nam,Nông thôn,≤THPT,3260.446475925096,mid,0,0
32,30-35,Nữ,Nam,Đô thị,≤THPT,3569.920630583359,mid,0,0
30,30-35,Nam,Bắc,Nông thôn,CĐ,2202.9582865715765,low,0,0
34,30-35,Nữ,Bắc,Đô thị,ĐH,5167.791708566207,high,0,0
32,30-35,Nữ,Bắc,Nông thôn,≤THPT,4370.3694482337205,high,0,1
24,18-24,Nam,Trung,Nông thôn,CĐ,3304.7038316474654,mid,0,1
24,18-24,Nữ,Trung,Nông thôn,ĐH,3046.200362238496,mid,0,0
27,25-29,Nữ,Bắc,Nông thôn,≤THPT,2491.620625461321,mid,0,1
31,30-35,Nữ,Trung,Đô thị,≤THPT,1349.2367260723722,low,0,1
25,25-29,Nữ,Nam,Nông thôn,≤THPT,1428.8591125532448,low,0,0
18,18-24,Nam,Bắc,Đô thị,ĐH,3883.8968785987113,mid,0,0
18,18-24,Nam,Nam,Nông thôn,≤THPT,6526.109764306289,high,0,1
29,25-29,Nam,Trung,Đô thị,≤THPT,2320.5606833547818,low,0,0
21,18-24,Nữ,Bắc,Đô thị,ĐH,4830.67269774923,high,0,0
22,18-24,Nam,Nam,Nông thôn,≤THPT,3170.141722468511,mid,0,0
19,18-24,Nữ,Bắc,Đô thị,ĐH,6195.142837033615,high,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,3206.411666510332,mid,0,0
27,25-29,Nữ,Nam,Đô thị,ĐH,4298.46119933506,high,0,0
24,18-24,Nam,Bắc,Nông thôn,ĐH,3977.477601811885,mid,0,0
32,30-35,Nữ,Bắc,Đô thị,ĐH,7009.7631670916035,high,0,0
34,30-35,Nam,Nam,Nông thôn,≤THPT,1343.2474629045219,low,1,0
29,25-29,Nam,Nam,Đô thị,ĐH,5764.9256021636065,high,0,0
20,18-24,Nam,Nam,Đô thị,CĐ,5304.723242219854,high,0,0
23,18-24,Nam,Bắc,Nông thôn,ĐH,5822.623026445966,high,0,0
22,18-24,Nam,Nam,Nông thôn,≤THPT,608.8972905010867,low,0,0
31,30-35,Nữ,Nam,Đô thị,>ĐH,4445.81016348161,high,0,0
35,30-35,Nữ,Bắc,Nông thôn,≤THPT,2413.707284982588,low,1,1
31,30-35,Nam,Bắc,Nông thôn,≤THPT,1752.8169677821636,low,0,0
20,18-24,Nam,Nam,Đô thị,ĐH,2931.7071608294827,mid,0,0
35,30-35,Nữ,Nam,Nông thôn,≤THPT,1377.6589508335383,low,0,0
18,18-24,Nam,Bắc,Nông thôn,≤THPT,2955.159099252482,mid,0,0
18,18-24,Nam,Bắc,Đô thị,≤THPT,6487.261017992125,high,0,0
32,30-35,Nam,Trung,Đô thị,ĐH,6488.096944681147,high,0,0
25,25-29,Nữ,Nam,Đô thị,≤THPT,1548.2455276768148,low,0,0
30,30-35,Nam,Trung,Đô thị,≤THPT,1490.5479528095643,low,0,0
24,18-24,Nữ,Bắc,Nông thôn,ĐH,2468.595435623457,mid,1,0
35,30-35,Nam,Nam,Nông thôn,CĐ,3590.3904764627405,mid,0,0
23,18-24,Nữ,Bắc,Nông thôn,ĐH,3312.4367811387133,mid,0,0
27,25-29,Nữ,Trung,Đô thị,≤THPT,8972.61541087344,high,0,0
29,25-29,Nam,Bắc,Nông thôn,≤THPT,2736.7767562619474,mid,1,1
32,30-35,Nữ,Bắc,Đô thị,ĐH,5695.268788725262,high,0,0
32,30-35,Nam,Nam,Nông thôn,ĐH,3581.3779145732883,mid,0,0
28,25-29,Nam,Nam,Nông thôn,ĐH,4797.122563414887,high,0,0
24,18-24,Nữ,Trung,Nông thôn,ĐH,3066.512383930485,mid,0,0
21,18-24,Nam,Nam,Đô thị,ĐH,2595.8503907242357,mid,0,0
26,25-29,Nữ,Trung,Đô thị,ĐH,8105.32835436131,high,0,1
25,25-29,Nữ,Nam,Nông thôn,≤THPT,2027.3751608456746,low,0,0
31,30-35,Nữ,Bắc,Nông thôn,CĐ,2836.8990095702875,mid,0,1
33,30-35,Nam,Trung,Đô thị,ĐH,6082.2995672962215,high,0,0
22,18-24,Nam,Bắc,Nông thôn,ĐH,1904.8321964538045,low,0,0
24,18-24,Nam,Nam,Đô thị,CĐ,628.6643073513216,low,0,0
18,18-24,Nữ,Nam,Đô thị,ĐH,2900.5951416603866,mid,0,0
20,18-24,Nữ,Trung,Nông thôn,≤THPT,4190.478716778985,high,0,0
19,18-24,Nữ,Trung,Đô thị,>ĐH,7488.161066457521,high,0,0
23,18-24,Nữ,Trung,Đô thị,ĐH,3205.04234678717,mid,0,0
22,18-24,Nữ,Bắc,Đô thị,ĐH,4082.0738294448697,high,0,0
35,30-35,Nữ,Nam,Nông thôn,ĐH,5835.286486064772,high,0,0
33,30-35,Nữ,Nam,Đô thị,≤THPT,1236.808217180458,low,1,0
35,30-35,Nữ,Nam,Đô thị,ĐH,1857.0575627541402,low,0,0
29,25-29,Nam,Trung,Đô thị,CĐ,4253.759298409622,high,0,1
23,18-24,Nữ,Nam,Đô thị,≤THPT,2638.175677049911,mid,0,0
33,30-35,Nam,Bắc,Nông thôn,>ĐH,3144.9102165525874,mid,0,0
31,30-35,Nữ,Nam,Đô thị,≤THPT,2355.222334344294,low,0,0
18,18-24,Nam,Trung,Đô thị,>ĐH,9116.02936182463,high,0,0
30,30-35,Nữ,Bắc,Đô thị,≤THPT,5941.878642187989,high,0,0
35,30-35,Nữ,Nam,Nông thôn,≤THPT,1880.270814298949,low,0,0
35,30-35,Nữ,Bắc,Nông thôn,CĐ,8270.754523697507,high,0,0
26,25-29,Nữ,Bắc,Nông thôn,≤THPT,1466.477368439285,low,0,0
32,30-35,Nam,Bắc,Nông thôn,CĐ,1115.3598207207085,low,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,4668.391019178709,high,0,0
34,30-35,Nữ,Trung,Nông thôn,CĐ,2134.1366405817853,low,0,0
33,30-35,Nam,Bắc,Đô thị,ĐH,3936.5821647120524,mid,0,0
23,18-24,Nữ,Nam,Nông thôn,≤THPT,1499.1543566024304,low,0,0
30,30-35,Nữ,Trung,Nông thôn,ĐH,6947.048850819313,high,0,1
25,25-29,Nữ,Bắc,Nông thôn,ĐH,3729.8382404933323,mid,0,0
25,25-29,Nam,Nam,Đô thị,ĐH,5011.872685142562,high,0,1
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,3066.140655418791,mid,0,0
23,18-24,Nam,Bắc,Nông thôn,ĐH,2790.523482095837,mid,0,0
21,18-24,Nam,Bắc,Đô thị,≤THPT,1574.3583421113094,low,0,0
18,18-24,Nữ,Bắc,Đô thị,ĐH,1739.6419513635929,low,0,0
34,30-35,Nam,Bắc,Nông thôn,≤THPT,802.4444253854145,low,0,0
31,30-35,Nữ,Bắc,Đô thị,ĐH,3112.9564928459868,mid,0,1
35,30-35,Nữ,Trung,Nông thôn,≤THPT,2936.980341513939,mid,1,0
35,30-35,Nữ,Nam,Nông thôn,≤THPT,3192.385426080639,mid,0,1
27,25-29,Nữ,Nam,Đô thị,CĐ,6539.677911473944,high,0,0
32,30-35,Nữ,Bắc,Nông thôn,≤THPT,3875.066189653249,mid,1,0
21,18-24,Nữ,Bắc,Đô thị,≤THPT,1905.5641641852646,low,0,0
24,18-24,Nữ,Nam,Nông thôn,ĐH,2401.6414502074153,low,0,0
23,18-24,Nữ,Nam,Nông thôn,ĐH,3431.8320038541046,mid,0,0
25,25-29,Nam,Nam,Nông thôn,≤THPT,2186.413123134077,low,0,0
28,25-29,Nữ,Bắc,Nông thôn,CĐ,2499.1962067652194,mid,0,0
